ticker,weight
CSCO,0.03095510894479
CRM,0.027652455444639998
INTU,0.02746801197936
IBM,0.03116925415706
UBER,0.03309503246757
MU,0.03151579107309
SE,0.02720598649742
AMDV,0.03006045227117
TXN,0.02782610892515
GOOGL,0.02840417904659
BABA,0.02749694314756
MSFT,0.02840525144865
AMAT,0.02982664292042
NVDA,0.02818581331302
ADBE,0.02510939184773
ABNB,0.026772745541499998
NFLX,0.02852913198197
AVGO,0.0305343509036
SNAP,0.026783243244660002
TSLA,0.03010644590857
INTC,0.02946220539079
NOW,0.029094253876130002
SNOW,0.02645822453763
META,0.029530379521530002
ORCL,0.02459583606482
JD,0.02544443044115
QCOM,0.02878787879079
SHOP,0.02718951957434
LRCX,0.029474421779719998
RBLX,0.0258262813327
AAPL,0.02863552891876
TSM,0.02922520958069
BKNG,0.03117239412253
AMZN,0.02797951135526
