ticker,weight
SNAP,0.00028848813476000003
C,0.00276169613918
WBA,0.00083622456353
OMCM,0.00047352770459
UA,8.004141960000001e-05
PROV,0.00203146938926
CZR,0.00043189949598000004
GD,0.00144864099114
XEL,0.0010110941096999999
DVA,0.00018202908089
SIVB,0.00085329017251
MOS,0.0006420476441799999
CMCSA,0.005531426736440001
QRVO,0.00036000187645
CE,0.00040534376137999997
PPG,0.00080940707229
UARM,8.431030503e-05
ATO,0.00042262654711999997
MAR,0.0012510899849400002
MCO,0.00142174524964
FOXA,0.00033199828018999996
PPL,0.00056458704783
EXC,0.0012119076898300001
NUE,0.00105589358869
CTAS,0.00097954960133
FLT,0.0005270886320700001
PAYC,0.00043310452587
TFC,0.00196937183397
CTVA,0.0010981434480000002
AMDV,0.00466817100344
HBAN,0.0005510669884899999
ENPH,0.0007068145533599999
CTRA,0.00056996102032
PEP,0.00604738163535
TXN,0.00442537225699
CME,0.00223256943363
VMC,0.00063424441766
PYPL,0.00351868389575
CNTE,0.0012772452230600001
DRE,0.00057745412308
GOOGL,0.0218455761999
BXP,0.00047601729886999995
EL,0.00165295164972
LUMN,0.00027061087774
PSX,0.0010531306846000002
MCHP,0.00108690623295
PLD,0.00312070889982
LNC,0.0002892587543
V,0.00960505857482
HPE,0.00056789783007
SO,0.0020069269302799998
ZTS,0.00232588623686
NRG,0.00024596902022
EMN,0.00037751778195000004
BSX,0.0016409504506799998
ZMH,0.00069483508022
ADM,0.0013137192338799999
RMD,0.0009261136035000001
ELV,0.00310717592461
LEN,0.00055406006667
BKR,0.00086118653438
SJM,0.00038178693429000003
VNT,6.088e-11
LDOS,0.00039505617853
CBRE,0.00079953173162
RJF,0.0005303508228300001
BIIB,0.00080603284185
FISV,0.00157247978867
EIX,0.0006925744849400001
PG,0.00956552584935
AKAM,0.0005059611264100001
GNRC,0.00048809012968999995
STT,0.00082892278987
LMT,0.00279393481632
LOWE,0.00355759726345
ODFL,0.00072881569285
HAS,0.00027425788459
CUM,0.00076627550089
IEX,0.00037909524127
RL,0.00014320837418
CDW,0.00063257457851
TYL,0.000473375882
NSC,0.0017859770653500002
SEE,0.00026121418293
MSFT,0.06036292411256999
SMC,0.00022138903421
ALGN,0.0008334301489400001
VIAC,0.00059602620425
TYSNA,0.00068752682983
BDX,0.00198780470523
AMT,0.00298781554269
DLTR,0.00093888485646
PKG,0.00038577716753
IQV,0.00115265641917
ICE,0.0019359172513699998
AMAT,0.00305649040797
OXY,0.0013096877181800002
ROK,0.00084541373628
MRNA,0.00158395764877
CEG,0.00047708575945
K,0.00042625757129
FRT,0.00022265176298000001
SYK,0.0023441951780100003
HII,0.00020828892524
NEM,0.0016521229065099999
ARE,0.00076499157683
ZION,0.00025958489173
PNW,0.00023060059026000002
STZ,0.00098595453067
TRMB,0.00047218088503
NVDA,0.01781486819452
BBY,0.00052428315321
CVX,0.0081973418307
ADBE,0.00561275495985
KEY,0.00054286620211
TTWO,0.00046422206763
WMI,0.0015896956565100001
ETR,0.0006102973695399999
GOOG,0.02026111198594
CTXS,0.00032549707216999996
CI,0.00202082287992
DAY,0.00023990509891999999
PBCT,0.00022295052578000002
MTB,0.00056764887902
SRE,0.00140206326112
ORLY,0.00120279072918
WRB,0.00036436903938
CVS,0.00347134484051
CCI,0.00207620253342
DD,0.00099336095449
ILMN,0.0014238106183999998
DIS,0.00652159683833
PWR,0.00048977899344
TGT,0.0026554241096499996
IT,0.00064391870906
MMC,0.00224669043594
PFG,0.00047673569002
WMT,0.00550193669637
KO,0.006294528489470001
FTNT,0.00120553367492
RHII,0.00033277531877
AAL,0.00030707969883000003
PSA,0.0015474677246400002
SWK,0.00058963752899
PCAR,0.00079566108692
XOM,0.00913138790755
GLW,0.00072005766439
NWL,0.00021205696121
FRRI,0.00019971840971
ETSY,0.00041067745945
CMS,0.0005288256474699999
HST,0.00035928017648
DRI,0.00045076437336
ALK,0.00018879935744999998
MKC,0.00064693881916
ATVI,0.00162988080591
ED,0.00087302852845
MLM,0.0006248874528299999
FRC,0.0007576506477899999
TJX,0.00188724085565
IPI,0.00038896262306
DISCA,0.00010583806733
MNST,0.00078391606127
LW,0.00022614073363
BRK,0.016878886577100002
CERN,0.0007193600504
HSY,0.00081948753963
TDG,0.0008965203461
NFLX,0.00434320627457
CDNS,0.0011841751143400001
KIM,0.00039777518863
JNPR,0.00031442618771999995
ISRG,0.00281853002369
XYL,0.00039971932422
ECON,0.00114336236129
MA,0.008055247760389999
RSG,0.0007244298611199999
T,0.00440682051999
SOAL,0.00070508244561
AVGO,0.006789433651970001
AMGN,0.00354977104715
BAC,0.00765220792734
DXC,0.00021380687933
SEDG,0.00044321918345000005
IPGP,0.00010333581724
ESS,0.00058452450477
HRL,0.00037945916938
TSLA,0.02355884018608
USB,0.00187449076377
CPB,0.00023702320945
HOMD,0.00816297096496
LNT,0.0004067814468
INTC,0.00527038704445
DISCK,0.00019806713653000002
EVRG,0.00040686295211
CNAG,0.00041954974892
IRM,0.00041889076017
FBIN,0.00026654609135999996
VNO,0.00018634847826000002
BWA,0.00024367658283
OGN,0.00023154756724
NWS,7.236354608e-05
ANET,0.00081262657135
ABT,0.00546587623191
FDX,0.0014737864151399998
SYF,0.00047388022835
F,0.0017370575877800002
MTCH,0.0008023571861700001
SBAC,0.0009808840041
DPZ,0.00039056516654999997
PH,0.00095293538806
CSX,0.00216494726245
KMI,0.0009590834564
WYNN,0.00021991331311
CINF,0.0005302593426
GS,0.0029207216174099997
ROL,0.00020343514973
FCX,0.00190057894959
NOW,0.0029088021923599997
CNP,0.00050238830309
SYY,0.0010865849856699999
AVB,0.00090231928279
FDS,0.00042790419996
FIS,0.0015938855877499999
SHW,0.00156764358788
DXCM,0.00128765685127
IP,0.0004693480453
NI,0.00032223362777
FE,0.00068289625427
GE,0.0026269471683899996
APA,0.00039117738094
DE,0.00305467944835
ANLG,0.00226622038225
SCHW,0.0033039472352
MET,0.00128788883457
ITW,0.00156169110482
MGMG,0.00041255673498
AFL,0.00102109880158
ES,0.00078865555268
FFIV,0.00032681968927
DUK,0.0022352096443700002
META,0.01340908766684
PFE,0.007588688769400001
VRSN,0.00056321821947
ROST,0.0008406959162900001
TECH,0.00043833547434000004
AEE,0.00062843449283
VZ,0.00558476709136
MOH,0.00051011203248
ORCL,0.00340412822505
KMX,0.0004090079169
BBWI,0.00032909362939
RTX,0.00386429701284
EW,0.00191943049932
GL,0.00024498123452
AVY,0.00037523854669
BRO,0.00043948913577
BA,0.0027448586107400004
ADSK,0.0012272240151900001
FOX,0.00013997088664
NLOK,0.00040106494904999996
JEC,0.00046692219237
ALL,0.00101499595309
DOV,0.0005876110851900001
CDIC,0.00041628394515
COR,0.00060842714525
AAP,0.00034530519851
CARR,0.00103543382934
ROPR,0.0012954452751500001
DVN,0.00096869985828
SWKS,0.00057272591604
MO,0.00250047996632
LKQX,0.00032065524743
SBUX,0.0027328282193199997
EMR,0.00152500092718
JBHT,0.00043953323284
CFG,0.0005023796518
SPG,0.00112502839578
ABMD,0.00039112444266000004
YUM,0.00090505858939
LYV,0.00041503403913
PHM,0.00027640936569
IFF,0.00087136335966
LH,0.0006411065636299999
BK,0.0009588965365
PTC,0.00029679875165
MWD,0.0032356701067799997
CCL,0.00042009952586
ULTA,0.00056738956197
WRK,0.00032492515162
PXD,0.00147584097668
IR,0.00053077528644
CTR,0.0031417312783000003
CF,0.00057800741934
MPWR,0.00054966995594
QCOM,0.0044978681184300005
TXT,0.00042716843598
LRCX,0.00197248536221
AZO,0.00110174992793
AMP,0.0008756863605
HCA,0.0015642297109600002
BIO,0.00031506636497
OTIS,0.00085452442716
KLAC,0.00144638016146
CPRT,0.0006977784507699999
AESC,0.00044612750606
NOC,0.00171365697668
HIG,0.0006368047568
FANG,0.00060705436106
NVR,0.0003813601556
ERTS,0.0009367683617899999
MCK,0.00119753227998
RF,0.00055278065983
VRSK,0.00090085335158
HUM,0.0014546101111000001
PVH,0.00014272226394
TPR,0.00025612915144
KEYS,0.0007572440019
KR,0.00101486482562
UAL,0.00038745826416
FTV,0.00056814846198
CRCH,0.00063468040942
SNPS,0.00133541422912
AAPL,0.07069710046494
DHR,0.0048748067069299995
ANSS,0.00071980961193
REGN,0.00194659402387
CBOE,0.00031747544333
TFX,0.00043157744648999997
SBNY,0.00048080404998
HWM,0.00036100170864
AUD,0.0025049445889400003
MAA,0.0006279212534
PRU,0.00116426785347
DLR,0.00105090299896
NDAQ,0.0005388245733400001
GWW,0.00058780796004
EFX,0.00075141708642
FITB,0.0007667424024400001
TMUS,0.00196803800676
KMB,0.00107926812
MTD,0.00082600213281
IPG,0.00036307431667999995
TRV,0.0011510287074
CHTR,0.00169802340246
KHC,0.00072700823959
WY,0.00073927088924
EXR,0.00071596119077
DAL,0.00065884288382
LVS,0.00034900123553
BKNG,0.0025182268115899998
TROW,0.00090497389953
MRK,0.005412619483959999
EQIX,0.00174390717111
PEAK,0.00048137528686999995
COO,0.00053497524891
VFC,0.0004785510011
CL,0.00166435618298
BR,0.00047039309328
DGX,0.00043482460445000003
SPGI,0.00378917386947
WST,0.00079024852484
WHR,0.00027336031665
WAT,0.00049558949866
LLY,0.0059379691532699995
AJGC,0.0009505116954499999
GPN,0.00101761167937
HSIC,0.00031693273154000004
JPM,0.010521093480149998
HAL,0.00088870594721
AMZN,0.0372566790812
HPQ,0.00102642081666
WAB,0.00047312030622
DTE,0.00066658041889
LTR,0.00034446256858
CTLT,0.00051874999689
MSI,0.00106722596963
IDXX,0.00121107345426
OKE,0.00081913957462
HOLX,0.0005083387939899999
MOHK,0.00018079351473
BAX,0.00100841717
BMY,0.00415724553153
AXP,0.00300376002652
CHRW,0.00036926007814000006
COF,0.0014191673476300001
PEG,0.00092094639164
AIG,0.0013583459131699999
FAST,0.00088832393077
GILD,0.00194753210926
COP,0.0034008805693200002
