ticker,weight
HON,0.0029484203451500004
DFS,0.0008731302784800001
FMC,0.00012211130675
EQT,0.00055118974174
NDSN,0.00022817329441
CRL,0.00018948721666
EPAM,0.00026612127131
JBL,0.00032589561120999997
CSCO,0.00473688438819
ALB,0.00020352210221
AIZ,0.00021948633274
CRM,0.006415856544500001
INTU,0.00353639430773
DOW,0.00056397746887
LHX,0.00080072489559
ZBRA,0.00040052024697
WBD,0.00047366709623
UPS,0.0018513048087600002
DG,0.00033550702625
BLK,0.0029963282976
EQR,0.00049263534469
AME,0.00083698030981
AEP,0.00098596424312
GM,0.001175851546
WDCL,0.00041378831872999997
TDY,0.00043393509166
VST,0.00094159362558
WELL,0.00149658268982
EXPD,0.00031120303049
GPC,0.0003258993316
MXB,0.00094387927999
CMG,0.0016493263035200002
VTRS,0.00029897214104
PROG,0.00281780278367
JKHY,0.00025716464077000004
POOL,0.00026030786784
AWK,0.00048709448147999995
VRTX,0.00208156556023
D,0.00090819659898
MDLZ,0.00160156489909
UNP,0.00277532495414
JNJ,0.00698950279691
O,0.00093601540571
MCD,0.00417022904975
NTAP,0.00047711327334999995
HES,0.0007380320085899999
UNH,0.009344919090479999
CLX,0.0004035755196
TAP,0.00020099505643
PM,0.00375632090736
URI,0.00092831737564
IBM,0.00408032677166
VLO,0.0007790423871
APH,0.00167888458807
WFC,0.00469451003293
NTRS,0.0004078908293
NWSA,0.00020965490093
MPC,0.00089997372462
RVTY,0.00027272320433
NEE,0.0029593754985600003
HLT,0.00120940017188
UDR,0.00026218176381
GIS,0.0007106766703300001
DRHI,0.00081853913885
PAYX,0.00090151648843
MKTX,0.00017156994184
SLB,0.00108684678273
ABBV,0.00630351507826
TSCO,0.0005689657413000001
UHSI,0.00021155700366999998
APD,0.00129406529605
VTR,0.00049593970768
TRMO,0.00399444441299
COST,0.0081498151228
EXPE,0.00045935563497
UBER,0.00254752880463
BFD,0.000138846999
TER,0.00041168341408999996
CTSH,0.00076542352905
MAS,0.00031429657091999996
EBAY,0.0005956882452
WEC,0.0005971810080199999
EOG,0.0013840177303100002
MMM,0.0014110873643899998
NKE,0.00180847327069
A,0.0007748386601
MU,0.0018731140532599999
REG,0.00024295007491000002
WMB,0.0013238191127900002
SNAP,0.00035783739196
C,0.00267231361381
WBA,0.00013451030873
OMCM,0.0003369779906
PROV,0.00153594260836
COO,0.00036825554916000003
CZR,0.00014254751071999998
GD,0.00136362097253
XEL,0.0007783350938
DVA,0.00013547324098
MOS,0.00015757842549
CMCSA,0.00287567818244
CE,0.00015209939702000001
PPG,0.00055622762068
ATO,0.00043393763455999994
MAR,0.00129162366009
MCO,0.00148097944456
FOXA,0.00021566498973999999
PPL,0.00048085833655
EXC,0.00075744179722
NUE,0.00055010511638
CTAS,0.0012562969966
PAYC,0.00020083894192
TFC,0.00115601410231
CTVA,0.0007858338302
AMDV,0.00393487689843
HBAN,0.00047449460975000006
ENPH,0.0001862316746
CTRA,0.00037764256347
PEP,0.00418788908553
TXN,0.003433666092
CME,0.00167848320901
SMCI,0.00030811361282
VMC,0.0006820106613
PYPL,0.00171768798211
CNTE,0.00061395199391
DELL,0.00071060558324
GOOGL,0.0222032467329
BXP,0.0002174624568
EL,0.0003515123534
PSX,0.00094452615707
MCHP,0.00061823724635
PLD,0.00196519044354
V,0.010963166032350001
HPE,0.00055658268486
SO,0.00181054399968
ZTS,0.00147552573676
NRG,0.0003668411017
EMN,0.00021246964547
BSX,0.00264257450933
ZMH,0.00042210936296
ADM,0.00048488813957999995
RMD,0.0006738128284699999
ELV,0.00171686349716
LEN,0.0006536630250300001
LRCX,0.00186562571107
BKR,0.00081480162615
SJM,0.00023589903081
LDOS,0.00038578397725
CBRE,0.0007927490716
RJF,0.0005705764037399999
BIIB,0.00044735372979
FISV,0.00234606968997
EIX,0.00062047402605
PG,0.00792555228844
AKAM,0.00028840074540999996
GNRC,0.00018518275979999998
STT,0.00057753737379
LMT,0.00205782277527
LOWE,0.0028105824054599996
ODFL,0.00066534751928
HAS,0.00014739594333
CUM,0.00096011306827
WDAY,0.00110319212629
IEX,0.00031898917475000005
RL,0.00018636576911
CDW,0.00046549721045
TYL,0.00049493985111
NSC,0.00106586516694
MSFT,0.06290722540524
PODD,0.00036816256136
SMC,0.0001630817508
ALGN,0.00029442584855
VIAC,0.00012516169415
TRGP,0.0007812936941
TYSNA,0.00033029126185999996
BDX,0.0013157214499
AMT,0.00171974028475
DLTR,0.00030465636477
PKG,0.00040287785734
IQV,0.0006800860271700001
AXON,0.00086452781402
ICE,0.0017173736270400001
AMAT,0.0026913827405000003
OXY,0.00066948445747
ROK,0.00064754193691
MRNA,0.00028298498246
CEG,0.00140392219329
K,0.00043707531127
FRT,0.00016950809103000002
SYK,0.00247979889482
HII,0.00014905508451
NEM,0.00085060674595
ARE,0.00030451657480000003
PNW,0.00019370799094
STZ,0.00069262770417
TRMB,0.00034722993830999996
NVDA,0.06612575766216
BBY,0.00033654432773
CVX,0.00485926876211
ADBE,0.00392948486519
KEY,0.00034105345332999997
TTWO,0.0006037810941
WMI,0.00147911028553
ETR,0.0006523861108299999
HUBB,0.00045152361155
GOOG,0.0181938391566
CI,0.0015419884759800002
DAY,0.00022997686979
MTB,0.00062628602963
SRE,0.00111423261834
ORLY,0.00137432376726
WRB,0.00035398368272999996
CVS,0.0011332260922299999
CCI,0.00079183799556
DD,0.00064055156955
DIS,0.0040478275116099995
PWR,0.00093706549045
TGT,0.00125008277334
IT,0.0007507509269499999
MMC,0.00209412486076
PFG,0.00032701084606999995
WMT,0.00787251077536
KO,0.0048454570150999994
FTNT,0.0012064957621400001
GDDY,0.00055631426552
PSA,0.00094738823303
SWK,0.00024877655874
ABNB,0.00114194052644
PCAR,0.0010938963538
XOM,0.009490488776819999
GLW,0.00073505650389
FRRI,0.00012598621378
CMS,0.00039976831132
HST,0.00024584038804
STLD,0.00032416607423000005
DRI,0.00044032150315
MKC,0.00038661099637
PLTR,0.00311200905309
ED,0.0006209707155400001
MLM,0.00063371670748
CSGP,0.00058913326138
TJX,0.0027351801364
IPI,0.00022213371187000002
TPL,0.00041809790396000004
MNST,0.00073879237087
LW,0.00019131277681000002
BRK,0.01667803628418
HSY,0.00050226855797
TDG,0.00143033891317
NFLX,0.00764771098275
CDNS,0.00165405741391
KIM,0.00031777350288
JNPR,0.00024808748631
ISRG,0.00373154956331
XYL,0.0005658209022
ECON,0.00118534931031
MA,0.00866431609485
RSG,0.00082209230373
T,0.00327967822516
SOAL,0.00040531633045
AVGO,0.02173642649257
AMGN,0.00281234539201
BAC,0.00588931925442
ESS,0.00036887063267000003
HRL,0.00018341617396000002
TSLA,0.02263978649728
USB,0.00149799540036
CPB,0.00016515817248
HOMD,0.00775604696467
LNT,0.00030521525492
INTC,0.00173589637961
LH,0.00038498297904
CPT,0.000249033818
EVRG,0.00028479159056999997
CNAG,0.00026587113491
IRM,0.00061924112028
PCG,0.00088561341714
BWA,0.00013957516447
J,0.00033326234093
NWS,6.872256582e-05
ABT,0.00393815082005
FDX,0.00126934284105
VLTO,0.00050556484725
SYF,0.0005080164832600001
F,0.0007757347518200001
KVUE,0.00082169707868
APO,0.00148199053123
MTCH,0.00016488215042
SBAC,0.00044058412674
ANET,0.0022920109734
DPZ,0.00029085794200000003
PH,0.00164367084702
GEHC,0.0007170328643600001
CSX,0.0012491881408499999
CPAY,0.00047289699472999997
KMI,0.00106310191346
WYNN,0.00015996144269999997
CINF,0.00045173675908999995
GS,0.00360855239788
ROL,0.00026197162943
FCX,0.00109775952565
NOW,0.00438358538216
CNP,0.00041509432792999996
SYY,0.00075395551566
AVB,0.00062734666178
FDS,0.00036606576592
FIS,0.00087289676151
ERIE,0.00020714748223
SHW,0.0015809797091
DXCM,0.00060979499788
IP,0.00037530883599
NI,0.00034446085256
FE,0.00041027496290999997
GE,0.00362368765855
APA,0.00017186194012999999
DE,0.0021643104435400003
ANLG,0.00211746849791
SCHW,0.00222154570427
MET,0.00095598134762
ITW,0.00136776743803
MGMG,0.00015738790812
AFL,0.00103816394524
ES,0.00042242415789000003
FFIV,0.00029318811356
DUK,0.0016695576556
META,0.02562232288842
PFE,0.00301799671045
VRSN,0.0003434457339
ROST,0.00100739845401
TECH,0.00022841662827
LULU,0.00086688372345
AEE,0.00047764142035999996
FSLR,0.00037874541178
VZ,0.00337928637171
MOH,0.00033429992455
ORCL,0.00537623306975
KMX,0.00025425338495
RTX,0.00309188310563
EW,0.0008764923215900001
KKR,0.0020027536343800003
GL,0.00018786954523
AVY,0.00030174387218000003
BRO,0.00048613570586
BA,0.0026562479831500002
ADSK,0.00127550418582
CRWD,0.0015984380033299999
FOX,0.00012144473062
GEV,0.00182003395407
BX,0.00249900147688
NLOK,0.00029840551459
ALL,0.00102483716204
SOLV,0.00018359800127
DOV,0.00051671472132
CDIC,0.00057452336541
COR,0.00078874734106
CARR,0.00114336709555
ROPR,0.0011189318906200002
DVN,0.00043158086582000004
SWKS,0.00028496762984
MO,0.00177899000615
VICI,0.0006181190697600001
LKQX,0.00019177725213
PANW,0.00239065464904
SBUX,0.00207629721114
EMR,0.0014184671285
JBHT,0.00027292347551000003
CFG,0.00038711795092
SPG,0.0010586780058299999
YUM,0.0007515531364199999
LYV,0.00040803128244000004
PHM,0.00044836328775000006
IFF,0.00043391178852
BK,0.00112137822683
PTC,0.00044345489883000004
MWD,0.0031306660666399998
CCL,0.0005196222687500001
ULTA,0.00041146517942
IR,0.0007318185597899999
CTR,0.0035157782821900003
CF,0.00029800486784
MPWR,0.00057964560801
QCOM,0.00342594317989
TXT,0.00028483790601
AZO,0.00108693790189
ONNN,0.00053887844309
AMP,0.0010368739216599998
HCA,0.00109875175392
OTIS,0.00074261062166
KLAC,0.0016921527655499998
CPRT,0.00100997784733
AESC,0.00018409245361
NOC,0.0012903895577
HIG,0.0006366493598200001
