ticker,weight
AUD,0.00244744578057
MAA,0.00047154480221
PRU,0.00087098956958
DLR,0.00089272608921
NDAQ,0.00045193953742
GWW,0.00095498742578
EFX,0.00077308720197
FITB,0.00048266251931
TMUS,0.0021527000914800002
KMB,0.0012523130711
MTD,0.0007834429748799999
IPG,0.00040221304307
TRV,0.00107874228767
CHTR,0.00103975303164
KHC,0.00075621343529
WY,0.00066521074868
EXR,0.0005359958175
DAL,0.00081935613088
LVS,0.00050961598051
BKNG,0.00268355286917
TROW,0.00067550504287
KDP,0.00071028148411
MRK,0.007878528637820001
EQIX,0.00197296901048
PEAK,0.00029538520697
COO,0.00050828378122
VFC,0.00016949988132999999
CL,0.00172914467589
BR,0.00052292871456
DGX,0.00041938364031
SPGI,0.00354685495488
WST,0.00076089497324
WHR,0.00021677944041999998
WAT,0.00042640941227
