permno,date,ret,prc,shrout
13721,2022-01-03,0.000148,135.42,1767880.0
13721,2022-01-04,-0.00192,135.16,1767880.0
13721,2022-01-05,0.005253,135.87,1767880.0
13721,2022-01-06,-0.00471,135.23,1767880.0
13721,2022-01-07,-0.002588,134.88,1767880.0
13721,2022-01-10,0.011195,136.39,1767880.0
13721,2022-01-11,0.004253,136.97,1767880.0
13721,2022-01-12,0.002336,137.28999,1767880.0
13721,2022-01-13,-0.01719,133.52,1767880.0
13721,2022-01-14,0.0176,135.87,1767880.0
13721,2022-01-18,0.006698,136.78,1767880.0
13721,2022-01-19,-0.011478,135.21001,1767880.0
13721,2022-01-20,-0.016123,133.03,1767880.0
13721,2022-01-21,-0.007893,131.98,1767880.0
13721,2022-01-24,0.001364,132.16,1767880.0
13721,2022-01-25,0.007037,133.09,1767880.0
13721,2022-01-26,0.008566,134.23,1767880.0
13721,2022-01-27,0.012963,135.97,1767880.0
13721,2022-01-28,0.014341,137.92,1767880.0
13721,2022-01-31,-0.007468,136.89,1767880.0
13721,2022-02-01,0.000804,137.0,1767880.0
13721,2022-02-02,0.011825,138.62,1767880.0
13721,2022-02-03,0.015222,140.73,1767880.0
13721,2022-02-04,-0.000568,140.64999,1767880.0
13721,2022-02-07,0.013367,142.53,1767880.0
13721,2022-02-08,0.006876,143.50999,1767880.0
13721,2022-02-09,-0.00216,143.2,1767880.0
13721,2022-02-10,-0.003422,142.71001,1767880.0
13721,2022-02-11,-0.004905,142.00999,1767880.0
13721,2022-02-14,0.006971,143.0,1767880.0
13721,2022-02-15,0.012308,144.75999,1767880.0
13721,2022-02-16,0.007668,145.87,1767880.0
13721,2022-02-17,-0.00617,144.97,1767880.0
13721,2022-02-18,-0.006484,144.03,1767880.0
13721,2022-02-22,0.010623,145.56,1767880.0
13721,2022-02-23,0.008244,146.75999,1767880.0
13721,2022-02-24,-0.010153,145.27,1767880.0
13721,2022-02-25,0.029394,149.53999,1767880.0
13721,2022-02-28,-0.011836,147.77,1768754.0
13721,2022-03-01,-0.000541,147.69,1768754.0
13721,2022-03-02,0.012729,149.57001,1768754.0
13721,2022-03-03,0.005616,150.41,1768754.0
13721,2022-03-04,0.000997,150.56,1768754.0
13721,2022-03-07,-0.007372,149.45,1768754.0
13721,2022-03-08,-0.01539,147.14999,1768754.0
13721,2022-03-09,0.011485,148.84,1768754.0
13721,2022-03-10,0.002217,149.17,1768754.0
13721,2022-03-11,-0.000737,149.06,1768754.0
13721,2022-03-14,0.020395,152.10001,1768754.0
13721,2022-03-15,0.024852,155.88,1768754.0
13721,2022-03-16,0.001091,156.05,1768754.0
13721,2022-03-17,0.016277,158.59,1768754.0
13721,2022-03-18,0.003846,159.2,1768754.0
13721,2022-03-21,0.005339,160.05,1768754.0
13721,2022-03-22,-0.00025,160.00999,1768754.0
13721,2022-03-23,-0.009937,158.42,1768754.0
13721,2022-03-24,0.011741,160.28,1768754.0
13721,2022-03-25,0.006551,161.33,1768754.0
13721,2022-03-28,0.003967,161.97,1768754.0
13721,2022-03-29,0.001296,162.17999,1768754.0
13721,2022-03-30,0.009681,163.75,1768754.0
13721,2022-03-31,-0.010015,162.11,1766285.0
13721,2022-04-01,0.003516,162.67999,1766285.0
13721,2022-04-04,-0.004856,161.89,1766285.0
13721,2022-04-05,0.009513,163.42999,1766285.0
13721,2022-04-06,0.033531,168.91,1766285.0
13721,2022-04-07,0.025872,173.28,1766285.0
13721,2022-04-08,0.009695,174.96001,1766285.0
13721,2022-04-11,-0.029321,169.83,1766285.0
13721,2022-04-12,-0.014838,167.31,1766285.0
13721,2022-04-13,-0.04154,158.95,1766285.0
13721,2022-04-14,0.021139,162.31,1766285.0
13721,2022-04-18,-0.018175,159.36,1766285.0
13721,2022-04-19,-0.018888,156.35001,1766285.0
13721,2022-04-20,0.002239,156.7,1766285.0
13721,2022-04-21,0.011615,158.52,1766285.0
13721,2022-04-22,-0.022269,154.99001,1766285.0
13721,2022-04-25,0.008452,156.3,1766285.0
13721,2022-04-26,-0.000768,156.17999,1766285.0
13721,2022-04-27,0.00922,157.62,1766285.0
13721,2022-04-28,-0.008311,156.31,1766285.0
13721,2022-04-29,-0.060329,146.88,1766285.0
13721,2022-05-02,0.00674,147.87,1766285.0
13721,2022-05-03,0.0117,149.60001,1766285.0
13721,2022-05-04,0.013302,151.59,1766285.0
13721,2022-05-05,0.003892,152.17999,1766285.0
13721,2022-05-06,0.004271,152.83,1766285.0
13721,2022-05-09,-0.012236,150.96001,1766285.0
13721,2022-05-10,0.007485,152.09,1766285.0
13721,2022-05-11,-0.000855,151.96001,1766285.0
13721,2022-05-12,0.015333,154.28999,1766285.0
13721,2022-05-13,-0.00512,153.5,1766285.0
13721,2022-05-16,0.012834,155.47,1766285.0
13721,2022-05-17,-0.004438,154.78,1766285.0
13721,2022-05-18,-0.015183,152.42999,1766285.0
13721,2022-05-19,-0.004658,151.72,1766285.0
13721,2022-05-20,-0.00468,151.00999,1766285.0
13721,2022-05-23,-0.019734,148.03,1766285.0
13721,2022-05-24,0.007296,149.11,1766285.0
13721,2022-05-25,0.019113,151.96001,1766285.0
13721,2022-05-26,-0.009147,150.57001,1766285.0
13721,2022-05-27,-0.003786,150.0,1766285.0
13721,2022-05-31,-0.017533,147.37,1767110.0
13721,2022-06-01,-0.009161,146.02,1767110.0
13721,2022-06-02,0.004999,146.75,1767110.0
13721,2022-06-03,0.002862,147.17,1767110.0
13721,2022-06-06,-0.004349,146.53,1767110.0
13721,2022-06-07,0.017812,149.14,1767110.0
13721,2022-06-08,0.000738,149.25,1767110.0
13721,2022-06-09,-0.025595,145.42999,1767110.0
13721,2022-06-10,-0.015334,143.2,1767110.0
13721,2022-06-13,-0.026397,139.42,1767110.0
13721,2022-06-14,-0.012911,137.62,1767110.0
13721,2022-06-15,0.003415,138.09,1767110.0
13721,2022-06-16,0.007676,139.14999,1767110.0
13721,2022-06-17,-0.006252,138.28,1767110.0
13721,2022-06-21,0.037533,143.47,1767110.0
13721,2022-06-22,0.028508,147.56,1767110.0
13721,2022-06-23,0.012808,149.45,1767110.0
13721,2022-06-24,0.019338,152.34,1767110.0
13721,2022-06-27,0.005251,153.14,1767110.0
13721,2022-06-28,-0.004244,152.49001,1767110.0
13721,2022-06-29,0.01082,154.14,1767110.0
13721,2022-06-30,-0.006358,153.16,1767110.0
13721,2022-07-01,0.004179,153.8,1767110.0
13721,2022-07-05,0.000845,153.92999,1767110.0
13721,2022-07-06,-0.009095,152.53,1767110.0
13721,2022-07-07,-0.003475,152.0,1767110.0
13721,2022-07-08,0.005592,152.85001,1767110.0
13721,2022-07-11,0.002486,153.23,1767110.0
13721,2022-07-12,-0.005025,152.46001,1767110.0
13721,2022-07-13,-0.002033,152.14999,1767110.0
13721,2022-07-14,-0.001972,150.44,1767110.0
13721,2022-07-15,0.021138,153.62,1767110.0
13721,2022-07-18,-0.026364,149.57001,1767110.0
13721,2022-07-19,0.001137,149.74001,1767110.0
13721,2022-07-20,-0.01369,147.69,1767110.0
13721,2022-07-21,0.000406,147.75,1767110.0
13721,2022-07-22,0.004873,148.47,1767110.0
13721,2022-07-25,0.011787,150.22,1767110.0
13721,2022-07-26,0.004327,150.87,1767110.0
13721,2022-07-27,0.001856,151.14999,1767110.0
13721,2022-07-28,-0.009262,149.75,1767110.0
13721,2022-07-29,-0.04167,143.50999,1767110.0
13721,2022-08-01,-0.022925,140.22,1767110.0
13721,2022-08-02,0.001212,140.39,1767110.0
13721,2022-08-03,0.00577,141.2,1767110.0
13721,2022-08-04,-0.016147,138.92,1767110.0
13721,2022-08-05,-0.006335,138.03999,1767110.0
13721,2022-08-08,0.016662,140.34,1767110.0
13721,2022-08-09,-0.000641,140.25,1767110.0
13721,2022-08-10,0.00492,140.94,1767110.0
13721,2022-08-11,0.008089,142.08,1767110.0
13721,2022-08-12,0.00366,142.60001,1767110.0
13721,2022-08-15,-0.002174,142.28999,1767110.0
13721,2022-08-16,0.001827,142.55,1767110.0
13721,2022-08-17,-0.007787,141.44,1767110.0
13721,2022-08-18,-0.001061,141.28999,1767110.0
13721,2022-08-19,0.003964,141.85001,1767110.0
13721,2022-08-22,-0.010645,140.34,1767110.0
13721,2022-08-23,-0.009406,139.02,1767110.0
13721,2022-08-24,-0.007984,137.91,1767110.0
13721,2022-08-25,0.010297,139.33,1767110.0
13721,2022-08-26,-0.021388,136.35001,1767110.0
13721,2022-08-29,-0.004694,135.71001,1767110.0
13721,2022-08-30,-0.001179,135.55,1767110.0
13721,2022-08-31,-0.008041,134.46001,1768096.0
13721,2022-09-01,0.029674,138.45,1768096.0
13721,2022-09-02,-0.015674,136.28,1768096.0
13721,2022-09-06,0.009613,137.59,1768096.0
13721,2022-09-07,0.00814,138.71001,1768096.0
13721,2022-09-08,0.013049,140.52,1768096.0
13721,2022-09-09,0.006405,141.42,1768096.0
13721,2022-09-12,0.005798,142.24001,1768096.0
13721,2022-09-13,-0.026083,138.53,1768096.0
13721,2022-09-14,0.007363,139.55,1768096.0
13721,2022-09-15,0.021211,142.50999,1768096.0
13721,2022-09-16,0.010877,144.06,1768096.0
13721,2022-09-19,-0.009718,142.66,1768096.0
13721,2022-09-20,-0.006239,141.77,1768096.0
13721,2022-09-21,-0.010298,140.31,1768096.0
13721,2022-09-22,0.019243,143.00999,1768096.0
13721,2022-09-23,0.00035,143.06,1768096.0
13721,2022-09-26,-0.012932,141.21001,1768096.0
13721,2022-09-27,0.003612,141.72,1768096.0
13721,2022-09-28,0.020322,144.60001,1768096.0
13721,2022-09-29,-0.013001,142.72,1768096.0
13721,2022-09-30,-0.059627,134.21001,1768096.0
13721,2022-10-03,0.030624,138.32001,1768096.0
13721,2022-10-04,0.026533,141.99001,1768096.0
13721,2022-10-05,0.009437,143.33,1768096.0
13721,2022-10-06,-0.02121,140.28999,1768096.0
13721,2022-10-07,-0.010906,138.75999,1768096.0
13721,2022-10-10,-0.003243,138.31,1768096.0
13721,2022-10-11,0.023136,141.50999,1768096.0
13721,2022-10-12,-0.010812,139.98,1768096.0
13721,2022-10-13,0.031076,142.92,1768096.0
13721,2022-10-14,0.00014,142.94,1768096.0
13721,2022-10-17,0.010284,144.41,1768096.0
13721,2022-10-18,0.001316,144.60001,1768096.0
13721,2022-10-19,-0.010166,143.13,1768096.0
13721,2022-10-20,-0.001397,142.92999,1768096.0
13721,2022-10-21,0.028895,147.06,1768096.0
13721,2022-10-24,0.026044,150.89,1768096.0
13721,2022-10-25,-0.007091,149.82001,1768096.0
13721,2022-10-26,0.017955,152.50999,1768096.0
13721,2022-10-27,0.006491,153.5,1768096.0
13721,2022-10-28,-0.038371,147.61,1768096.0
13721,2022-10-31,-0.008197,146.39999,1768096.0
13721,2022-11-01,0.003484,146.91,1768096.0
13721,2022-11-02,-0.016269,144.52,1768096.0
13721,2022-11-03,-0.000692,144.42,1768096.0
13721,2022-11-04,0.005955,145.28,1768096.0
13721,2022-11-07,0.019411,148.10001,1768096.0
13721,2022-11-08,0.002903,148.53,1768096.0
13721,2022-11-09,-0.006127,147.62,1768096.0
13721,2022-11-10,0.014226,149.72,1768096.0
13721,2022-11-11,0.002939,150.16,1768096.0
13721,2022-11-14,0.010522,151.74001,1768096.0
13721,2022-11-15,0.008567,153.03999,1768096.0
13721,2022-11-16,-0.007645,151.87,1768096.0
13721,2022-11-17,0.00191,152.16,1768096.0
13721,2022-11-18,0.018533,154.98,1768096.0
13721,2022-11-21,0.013744,157.11,1768096.0
13721,2022-11-22,0.017058,159.78999,1768096.0
13721,2022-11-23,-0.002503,159.39,1768096.0
13721,2022-11-25,0.001443,159.62,1768096.0
13721,2022-11-28,-0.007455,158.42999,1768096.0
13721,2022-11-29,-0.001452,158.2,1768096.0
13721,2022-11-30,0.018837,161.17999,1768481.0
13721,2022-12-01,0.002792,161.63,1768481.0
13721,2022-12-02,0.01256,163.66,1768481.0
13721,2022-12-05,0.001711,163.94,1768481.0
13721,2022-12-06,-0.001342,163.72,1768481.0
13721,2022-12-07,0.010261,165.39999,1768481.0
13721,2022-12-08,0.003567,165.99001,1768481.0
13721,2022-12-09,-0.017652,163.06,1768481.0
13721,2022-12-12,0.01386,165.32001,1768481.0
13721,2022-12-13,-0.003206,164.78999,1768481.0
13721,2022-12-14,0.000425,164.86,1768481.0
13721,2022-12-15,-0.010676,163.10001,1768481.0
13721,2022-12-16,-0.016064,160.48,1768481.0
13721,2022-12-19,0.006294,161.49001,1768481.0
13721,2022-12-20,-0.005635,160.58,1768481.0
13721,2022-12-21,0.010151,162.21001,1768481.0
13721,2022-12-22,0.006535,163.27,1768481.0
13721,2022-12-23,-0.001041,163.10001,1768481.0
13721,2022-12-27,-0.000674,162.99001,1768481.0
13721,2022-12-28,-0.004663,162.23,1768481.0
13721,2022-12-29,0.002034,162.56,1768481.0
13721,2022-12-30,-0.005844,161.61,1768481.0
13721,2023-01-03,0.004765,162.38,1768481.0
13721,2023-01-04,0.008067,163.69,1768481.0
13721,2023-01-05,-0.001222,163.49001,1768481.0
13721,2023-01-06,0.018717,166.55,1768481.0
13721,2023-01-09,-0.029361,161.66,1768481.0
13721,2023-01-10,-0.012495,159.64,1768481.0
13721,2023-01-11,-0.015472,157.17,1768481.0
13721,2023-01-12,-0.022078,152.22,1768481.0
13721,2023-01-13,0.009066,153.60001,1768481.0
13721,2023-01-17,-0.005013,152.83,1768481.0
13721,2023-01-18,-0.023752,149.2,1768481.0
13721,2023-01-19,-0.003284,148.71001,1768481.0
13721,2023-01-20,0.005917,149.59,1768481.0
13721,2023-01-23,-0.006952,148.55,1768481.0
13721,2023-01-24,-0.005789,147.69,1768481.0
13721,2023-01-25,0.000677,147.78999,1768481.0
13721,2023-01-26,-0.002639,147.39999,1768481.0
13721,2023-01-27,-0.007598,146.28,1768481.0
13721,2023-01-30,-0.004307,145.64999,1768481.0
13721,2023-01-31,0.014418,147.75,1768481.0
13721,2023-02-01,-0.007783,146.60001,1768481.0
13721,2023-02-02,-0.012006,144.84,1768481.0
13721,2023-02-03,0.002486,145.2,1768481.0
13721,2023-02-06,-0.00124,145.02,1768481.0
13721,2023-02-07,0.000827,145.14,1768481.0
13721,2023-02-08,-0.003652,144.61,1768481.0
13721,2023-02-09,0.028283,148.7,1768481.0
13721,2023-02-10,0.022529,152.05,1768481.0
13721,2023-02-13,0.011049,153.73,1768481.0
13721,2023-02-14,-0.007416,152.59,1768481.0
13721,2023-02-15,-0.010027,151.06,1768481.0
13721,2023-02-16,-0.010128,149.53,1768481.0
13721,2023-02-17,0.011904,151.31,1768481.0
13721,2023-02-21,0.00456,152.0,1768481.0
13721,2023-02-22,-0.00875,150.67,1768481.0
13721,2023-02-23,0.009292,152.07001,1768481.0
13721,2023-02-24,0.004209,152.71001,1768481.0
13721,2023-02-27,0.010281,154.28,1768481.0
13721,2023-02-28,-0.002463,153.89999,1769400.0
13721,2023-03-01,0.008902,155.27,1769400.0
13721,2023-03-02,-0.005732,154.38,1769400.0
13721,2023-03-03,0.010882,156.06,1769400.0
13721,2023-03-06,-0.004998,155.28,1769400.0
13721,2023-03-07,-0.015134,152.92999,1769400.0
13721,2023-03-08,-0.021775,149.60001,1769400.0
13721,2023-03-09,-0.01504,147.35001,1769400.0
13721,2023-03-10,0.016016,149.71001,1769400.0
13721,2023-03-13,0.014962,151.95,1769400.0
13721,2023-03-14,0.012504,153.85001,1769400.0
13721,2023-03-15,0.001365,154.06,1769400.0
13721,2023-03-16,0.008049,155.3,1769400.0
13721,2023-03-17,-0.006954,154.22,1769400.0
13721,2023-03-20,0.01232,156.12,1769400.0
13721,2023-03-21,0.004164,156.77,1769400.0
13721,2023-03-22,-0.019774,153.67,1769400.0
13721,2023-03-23,0.010607,155.3,1769400.0
13721,2023-03-24,0.017515,158.02,1769400.0
13721,2023-03-27,-0.003038,157.53999,1769400.0
13721,2023-03-28,0.004507,158.25,1769400.0
13721,2023-03-29,-0.00158,158.0,1769400.0
13721,2023-03-30,-0.000506,157.92,1769400.0
13721,2023-03-31,0.009182,159.37,1769400.0
13721,2023-04-03,0.006588,160.42,1769400.0
13721,2023-04-04,-0.00399,159.78,1769400.0
13721,2023-04-05,0.006384,160.8,1769400.0
13721,2023-04-06,0.004664,161.55,1769400.0
13721,2023-04-10,-0.001671,161.28,1769400.0
13721,2023-04-11,0.00062,161.38,1769400.0
13721,2023-04-12,0.006073,162.36,1769400.0
13721,2023-04-13,0.011148,162.69,1769400.0
13721,2023-04-14,-0.006761,161.59,1769400.0
13721,2023-04-17,-0.002537,161.17999,1769400.0
13721,2023-04-18,-0.009865,159.59,1769400.0
13721,2023-04-19,0.010151,161.21001,1769400.0
13721,2023-04-20,0.003288,161.74001,1769400.0
13721,2023-04-21,0.004142,162.41,1769400.0
13721,2023-04-24,0.010283,164.08,1769400.0
13721,2023-04-25,0.004998,164.89999,1769400.0
13721,2023-04-26,-0.018799,161.8,1769400.0
13721,2023-04-27,-0.079914,148.87,1769400.0
13721,2023-04-28,0.015114,151.12,1769400.0
13721,2023-05-01,0.017139,153.71001,1769400.0
13721,2023-05-02,-0.013597,151.62,1769400.0
13721,2023-05-03,-0.015631,149.25,1769400.0
13721,2023-05-04,-0.012663,147.36,1769400.0
13721,2023-05-05,0.004547,148.03,1769400.0
13721,2023-05-08,-0.003918,147.45,1769400.0
13721,2023-05-09,-0.004205,146.83,1769400.0
13721,2023-05-10,-0.002792,146.42,1769400.0
13721,2023-05-11,0.001161,146.59,1769400.0
13721,2023-05-12,0.00382,147.14999,1769400.0
13721,2023-05-15,-0.003806,146.59,1769400.0
13721,2023-05-16,-0.022512,143.28999,1769400.0
13721,2023-05-17,0.000419,143.35001,1769400.0
13721,2023-05-18,0.000628,143.44,1769400.0
13721,2023-05-19,0.011643,145.11,1769400.0
13721,2023-05-22,-0.001447,144.89999,1769400.0
13721,2023-05-23,-0.016425,142.52,1769400.0
13721,2023-05-24,-0.009613,141.14999,1769400.0
13721,2023-05-25,-0.017924,138.62,1769400.0
13721,2023-05-26,-0.007647,137.56,1769400.0
13721,2023-05-30,-0.008142,136.44,1769400.0
13721,2023-05-31,0.011141,137.96001,1764290.0
13721,2023-06-01,-0.032763,133.44,1764290.0
13721,2023-06-02,0.025704,136.87,1764290.0
13721,2023-06-05,-7.3e-05,136.86,1764290.0
13721,2023-06-06,-0.010449,135.42999,1764290.0
13721,2023-06-07,0.007901,136.5,1764290.0
13721,2023-06-08,0.008352,137.64,1764290.0
13721,2023-06-09,0.003923,138.17999,1764290.0
13721,2023-06-12,-0.003257,137.73,1764290.0
13721,2023-06-13,0.004211,138.31,1764290.0
13721,2023-06-14,-0.015039,136.23,1764290.0
13721,2023-06-15,-0.002496,135.89,1764290.0
13721,2023-06-16,0.020237,138.64,1764290.0
13721,2023-06-20,-0.005915,137.82001,1764290.0
13721,2023-06-21,-0.006966,136.86,1764290.0
13721,2023-06-22,0.004019,137.41,1764290.0
13721,2023-06-23,-0.010844,135.92,1764290.0
13721,2023-06-26,-0.007137,134.95,1764290.0
13721,2023-06-27,-0.017414,132.60001,1764290.0
13721,2023-06-28,-0.000679,132.50999,1764290.0
13721,2023-06-29,0.005434,133.23,1764290.0
13721,2023-06-30,0.011259,134.73,1764290.0
13721,2023-07-03,0.002078,135.00999,1764290.0
13721,2023-07-05,0.019332,137.62,1764290.0
13721,2023-07-06,-0.002689,137.25,1764290.0
13721,2023-07-07,-0.012751,135.5,1764290.0
13721,2023-07-10,-0.007454,134.49001,1764290.0
13721,2023-07-11,0.00803,135.57001,1764290.0
13721,2023-07-12,-0.004352,134.98,1764290.0
13721,2023-07-13,0.000667,133.59,1764290.0
13721,2023-07-14,0.018115,136.00999,1764290.0
13721,2023-07-17,-0.008676,134.83,1764290.0
13721,2023-07-18,0.012979,136.58,1764290.0
13721,2023-07-19,0.008054,137.67999,1764290.0
13721,2023-07-20,0.032757,142.19,1764290.0
13721,2023-07-21,0.010901,143.74001,1764290.0
13721,2023-07-24,-0.003896,143.17999,1764290.0
13721,2023-07-25,-0.010825,141.63,1764290.0
13721,2023-07-26,0.001906,141.89999,1764290.0
13721,2023-07-27,0.048978,148.85001,1764290.0
13721,2023-07-28,0.013436,150.85001,1764290.0
13721,2023-07-31,-0.008419,149.58,1764290.0
13721,2023-08-01,-0.006953,148.53999,1764290.0
13721,2023-08-02,0.005655,149.38,1764290.0
13721,2023-08-03,-0.002209,149.05,1764290.0
13721,2023-08-04,-0.008856,147.73,1764290.0
13721,2023-08-07,0.0176,150.33,1764290.0
13721,2023-08-08,-0.004723,149.62,1764290.0
13721,2023-08-09,0.007686,150.77,1764290.0
13721,2023-08-10,0.004444,151.44,1764290.0
13721,2023-08-11,0.004886,152.17999,1764290.0
13721,2023-08-14,0.000591,152.27,1764290.0
13721,2023-08-15,-0.000985,152.12,1764290.0
13721,2023-08-16,-0.003747,151.55,1764290.0
13721,2023-08-17,-0.010096,150.02,1764290.0
13721,2023-08-18,0.0008,150.14,1764290.0
13721,2023-08-21,0.000133,150.16,1764290.0
13721,2023-08-22,-0.012786,148.24001,1764290.0
13721,2023-08-23,-0.007825,147.08,1764290.0
13721,2023-08-24,-0.00306,146.63,1764290.0
13721,2023-08-25,0.000409,146.69,1764290.0
13721,2023-08-28,0.005045,147.42999,1764290.0
13721,2023-08-29,0.001085,147.59,1764290.0
13721,2023-08-30,0.004946,148.32001,1764290.0
13721,2023-08-31,-0.009169,146.96001,1765047.0
13721,2023-09-01,0.008438,148.2,1765047.0
13721,2023-09-05,-0.01417,146.10001,1765047.0
13721,2023-09-06,-0.003354,145.61,1765047.0
13721,2023-09-07,0.022663,148.91,1765047.0
13721,2023-09-08,0.000739,149.02,1765047.0
13721,2023-09-11,0.000134,149.03999,1765047.0
13721,2023-09-12,0.001543,149.27,1765047.0
13721,2023-09-13,0.012662,151.16,1765047.0
13721,2023-09-14,0.016406,153.64,1765047.0
13721,2023-09-15,-0.009893,152.12,1765047.0
13721,2023-09-18,0.011964,153.94,1765047.0
13721,2023-09-19,-0.002923,153.49001,1765047.0
13721,2023-09-20,0.000782,153.61,1765047.0
13721,2023-09-21,-0.001172,153.42999,1765047.0
13721,2023-09-22,-0.004497,152.74001,1765047.0
13721,2023-09-25,0.012505,154.64999,1765047.0
13721,2023-09-26,-0.004785,153.91,1765047.0
13721,2023-09-27,-0.005068,153.13,1765047.0
13721,2023-09-28,-0.005747,152.25,1765047.0
13721,2023-09-29,-0.020952,149.06,1765047.0
13721,2023-10-02,-0.005434,148.25,1765047.0
13721,2023-10-03,-0.005531,147.42999,1765047.0
13721,2023-10-04,0.001764,147.69,1765047.0
13721,2023-10-05,-0.001625,147.45,1765047.0
13721,2023-10-06,0.005358,148.24001,1765047.0
13721,2023-10-09,0.005869,149.11,1765047.0
13721,2023-10-10,-0.001475,148.89,1765047.0
13721,2023-10-11,0.003022,149.34,1765047.0
13721,2023-10-12,0.002946,148.3,1765047.0
13721,2023-10-13,-0.002293,147.96001,1765047.0
13721,2023-10-16,-0.004934,147.23,1765047.0
13721,2023-10-17,0.013245,149.17999,1765047.0
13721,2023-10-18,0.00067,149.28,1765047.0
13721,2023-10-19,-0.025188,145.52,1765047.0
13721,2023-10-20,0.004879,146.23,1765047.0
13721,2023-10-23,-0.010258,144.73,1765047.0
13721,2023-10-24,0.010917,146.31,1765047.0
13721,2023-10-25,-0.007177,145.25999,1765047.0
13721,2023-10-26,-0.000413,145.2,1765047.0
13721,2023-10-27,-0.043182,138.92999,1765047.0
13721,2023-10-30,0.021306,141.89,1765047.0
13721,2023-10-31,-0.005004,141.17999,1765047.0
13721,2023-11-01,0.009137,142.47,1765047.0
13721,2023-11-02,0.005545,143.25999,1765047.0
13721,2023-11-03,-0.012844,141.42,1765047.0
13721,2023-11-06,-0.001556,141.2,1765047.0
13721,2023-11-07,0.006799,142.16,1765047.0
13721,2023-11-08,-0.000914,142.03,1765047.0
13721,2023-11-09,-0.028093,138.03999,1765047.0
13721,2023-11-10,0.003984,138.59,1765047.0
13721,2023-11-13,0.000361,138.64,1765047.0
13721,2023-11-14,-0.004184,138.06,1765047.0
13721,2023-11-15,-0.003332,137.60001,1765047.0
13721,2023-11-16,0.004942,138.28,1765047.0
13721,2023-11-17,0.000145,138.3,1765047.0
13721,2023-11-20,7.2e-05,138.31,1765047.0
13721,2023-11-21,0.003037,138.73,1765047.0
13721,2023-11-22,-0.001874,138.47,1765047.0
13721,2023-11-24,0.001444,138.67,1765047.0
13721,2023-11-27,0.003029,139.09,1765047.0
13721,2023-11-28,-0.007261,138.08,1765047.0
13721,2023-11-29,0.003042,138.5,1765047.0
13721,2023-11-30,0.028087,142.39,1765537.0
13721,2023-12-01,0.007163,143.41,1765537.0
13721,2023-12-04,0.00516,144.14999,1765537.0
13721,2023-12-05,0.002914,144.57001,1765537.0
13721,2023-12-06,0.01252,146.38,1765537.0
13721,2023-12-07,0.010862,147.97,1765537.0
13721,2023-12-08,0.008853,149.28,1765537.0
13721,2023-12-11,0.01313,151.24001,1765537.0
13721,2023-12-12,0.013224,153.24001,1765537.0
13721,2023-12-13,0.006917,154.3,1765537.0
13721,2023-12-14,0.003759,154.88,1765537.0
13721,2023-12-15,-0.005424,154.03999,1765537.0
13721,2023-12-18,-0.004025,153.42,1765537.0
13721,2023-12-19,0.001173,153.60001,1765537.0
13721,2023-12-20,-0.012435,151.69,1765537.0
13721,2023-12-21,0.005933,152.59,1765537.0
13721,2023-12-22,0.015401,154.94,1765537.0
13721,2023-12-26,-0.002065,154.62,1765537.0
13721,2023-12-27,0.001682,154.88,1765537.0
13721,2023-12-28,-0.000839,154.75,1765537.0
13721,2023-12-29,0.001422,154.97,1765537.0
13721,2024-01-02,0.031296,159.82001,1765537.0
13721,2024-01-03,0.004005,160.46001,1765537.0
13721,2024-01-04,0.006232,161.46001,1765537.0
13721,2024-01-05,0.004212,162.14,1765537.0
13721,2024-01-08,-0.004379,161.42999,1765537.0
13721,2024-01-09,0.005451,162.31,1765537.0
13721,2024-01-10,0.015896,164.89,1765537.0
13721,2024-01-11,-0.006732,163.78,1765537.0
13721,2024-01-12,0.001038,162.39999,1765537.0
13721,2024-01-16,-0.005665,161.48,1765537.0
13721,2024-01-17,0.003468,162.03999,1765537.0
13721,2024-01-18,0.007776,163.3,1765537.0
13721,2024-01-19,0.009002,164.77,1765537.0
13721,2024-01-22,0.003763,165.39,1765537.0
13721,2024-01-23,0.012758,167.5,1765537.0
13721,2024-01-24,-0.019582,164.22,1765537.0
13721,2024-01-25,0.005541,165.13,1765537.0
13721,2024-01-26,-0.004421,164.39999,1765537.0
13721,2024-01-29,-0.00298,163.91,1765537.0
13721,2024-01-30,0.006162,164.92,1765537.0
13721,2024-01-31,-0.003153,164.39999,1765537.0
13721,2024-02-01,0.019404,167.59,1765537.0
13721,2024-02-02,0.006444,168.67,1765537.0
13721,2024-02-05,0.015355,171.25999,1765537.0
13721,2024-02-06,0.011853,173.28999,1765537.0
13721,2024-02-07,0.009926,175.00999,1765537.0
13721,2024-02-08,-0.001257,174.78999,1765537.0
13721,2024-02-09,-0.004062,174.08,1765537.0
13721,2024-02-12,-0.005802,173.07001,1765537.0
13721,2024-02-13,0.001271,173.28999,1765537.0
13721,2024-02-14,0.006521,174.42,1765537.0
13721,2024-02-15,0.012441,176.59,1765537.0
13721,2024-02-16,0.005097,177.49001,1765537.0
13721,2024-02-20,-0.009803,175.75,1765537.0
13721,2024-02-21,-0.003471,175.14,1765537.0
13721,2024-02-22,0.009193,176.75,1765537.0
13721,2024-02-23,0.007581,178.09,1765537.0
13721,2024-02-26,0.004043,178.81,1765537.0
13721,2024-02-27,0.001007,178.99001,1765537.0
13721,2024-02-28,-0.005531,178.0,1765537.0
13721,2024-02-29,-0.010955,176.05,1766473.0
