date,sigma_basket,n_constituents,missing_constituents
2022-07-18,0.25698161670118597,13,7
2022-07-19,0.2575675469750745,13,7
2022-07-20,0.2561921469327596,13,7
2022-07-21,0.2583309472935104,13,7
2022-07-22,0.24895958368356613,13,7
2022-07-25,0.24928096464688404,13,7
2022-07-26,0.25228997557856314,13,7
2022-07-27,0.2512657306885765,13,7
2022-07-28,0.2514508413856853,13,7
2022-07-29,0.2536446400037958,13,7
2022-08-01,0.2595034235572961,14,6
2022-08-02,0.2573431799679504,14,6
2022-08-03,0.21999838173140515,14,6
2022-08-04,0.2061609394154698,14,6
2022-08-05,0.20048976452610676,14,6
2022-08-08,0.19431219266095512,14,6
2022-08-09,0.19876828214316752,14,6
2022-08-10,0.19376601645755032,14,6
2022-08-11,0.19702916930609074,14,6
2022-08-12,0.1908932868806591,14,6
2022-08-15,0.1850186357996692,14,6
2022-08-16,0.18557466493095537,14,6
2022-08-17,0.1886657488637965,14,6
2022-08-18,0.1904718078685168,14,6
2022-08-19,0.1904806311636156,14,6
2022-08-22,0.1987570644990267,14,6
2022-08-23,0.19841864290659625,14,6
2022-08-24,0.19774631637527082,14,6
2022-08-25,0.19095054090888205,14,6
2022-08-26,0.19681884205604813,14,6
2022-08-29,0.19739873843882494,14,6
2022-08-30,0.197529975499223,14,6
2022-08-31,0.1941644276067953,14,6
2022-09-01,0.19582956432525386,14,6
2022-09-02,0.19742169253632566,14,6
2022-09-06,0.19187484915036945,14,6
2022-09-07,0.19182977357380354,14,6
2022-09-08,0.18335123245722626,14,6
2022-09-09,0.1818931608898609,14,6
2022-09-12,0.1848341720046147,14,6
2022-09-13,0.19409328120492148,14,6
2022-09-14,0.18357541075020992,14,6
2022-09-15,0.17992573889120136,14,6
2022-09-16,0.17569631205494268,14,6
2022-09-19,0.17045930717050087,14,6
2022-09-20,0.17224629923930485,14,6
2022-09-21,0.1797106930978524,14,6
2022-09-22,0.1768936306347129,14,6
2022-09-23,0.18020079800549663,14,6
2022-09-26,0.1838948318401327,14,6
2022-09-27,0.1842237056172076,14,6
2022-09-28,0.1770997144728154,14,6
2022-09-29,0.17682414224133094,14,6
2022-09-30,0.1743152346888333,14,6
2022-10-03,0.1748159114664934,14,6
2022-10-04,0.17611209964923452,14,6
2022-10-05,0.17611964552245685,14,6
2022-10-06,0.1774091644318126,14,6
2022-10-07,0.18099045695093158,14,6
2022-10-10,0.18066442937212157,14,6
2022-10-11,0.1787389999383232,14,6
2022-10-12,0.1751755178915976,14,6
2022-10-13,0.1740484734788617,14,6
2022-10-14,0.1765142977777813,14,6
2022-10-17,0.17981510230888018,14,6
2022-10-18,0.18048795027638803,14,6
2022-10-19,0.18650747246061888,14,6
2022-10-20,0.18439660697185728,14,6
2022-10-21,0.181582799682201,14,6
2022-10-24,0.15302559995191975,14,6
2022-10-25,0.15203054147666925,14,6
2022-10-26,0.1547552254619834,14,6
2022-10-27,0.1623059617108996,14,6
2022-10-28,0.1636693265909667,14,6
2022-10-31,0.16528699092010848,14,6
2022-11-01,0.16429818945528205,14,6
2022-11-02,0.16009207326112007,14,6
2022-11-03,0.1559002856917027,14,6
2022-11-04,0.15303392733043775,14,6
2022-11-07,0.1526319991253725,14,6
2022-11-08,0.15000549707344843,14,6
2022-11-09,0.15079772213096979,14,6
2022-11-10,0.15069461241992826,14,6
2022-11-11,0.14765951474680145,14,6
2022-11-14,0.14811490935789123,14,6
2022-11-15,0.14391508260801672,14,6
2022-11-16,0.1411356035026334,14,6
2022-11-17,0.13772717113743416,14,6
2022-11-18,0.13893401906544678,14,6
2022-11-21,0.1368557796336492,14,6
2022-11-22,0.14027237435022563,14,6
2022-11-23,0.13607437268738135,14,6
2022-11-25,0.13403304271182587,14,6
2022-11-28,0.1349427852794509,14,6
2022-11-29,0.1346901048914054,14,6
2022-11-30,0.13423555134134968,14,6
2022-12-01,0.130287913300387,14,6
2022-12-02,0.12853886521453747,14,6
2022-12-05,0.13142780934675385,14,6
2022-12-06,0.13433405516142477,14,6
2022-12-07,0.12746052872121452,14,6
2022-12-08,0.12680361278596766,14,6
2022-12-09,0.12906281402359848,14,6
2022-12-12,0.1299942875942865,14,6
2022-12-13,0.12872573624568104,14,6
2022-12-14,0.12829501252463898,14,6
2022-12-15,0.12578208316706688,14,6
2022-12-16,0.12622337123145488,14,6
2022-12-19,0.12708319546204963,14,6
2022-12-20,0.12657326015788475,14,6
2022-12-21,0.12251952030902147,14,6
2022-12-22,0.12904819202146459,14,6
2022-12-23,0.1282859095792041,14,6
2022-12-27,0.13149834627408383,14,6
2022-12-28,0.13116169675667888,14,6
2022-12-29,0.13065651859630753,14,6
2022-12-30,0.13114086011670092,14,6
2023-01-03,0.1342501916677895,14,6
2023-01-04,0.13078730462417407,14,6
2023-01-05,0.13107101997680703,14,6
2023-01-06,0.12697421199565906,14,6
2023-01-09,0.1268753946493126,14,6
2023-01-10,0.12810345105294715,14,6
2023-01-11,0.12509178701121343,14,6
2023-01-12,0.12010052104255621,14,6
2023-01-13,0.11929078012328337,14,6
2023-01-17,0.1114151058906682,14,6
2023-01-18,0.1119012362726537,14,6
2023-01-19,0.109519637258302,14,6
2023-01-20,0.1483935599687849,14,6
2023-01-23,0.14688665879758253,14,6
2023-01-24,0.14840195795067143,14,6
2023-01-25,0.14585139693736668,14,6
2023-01-26,0.14229446920816882,15,5
2023-01-27,0.14786175980053726,15,5
2023-01-30,0.15031014865581951,15,5
2023-01-31,0.15154634985610183,15,5
2023-02-01,0.15700932920560126,15,5
2023-02-02,0.16064564520532773,15,5
2023-02-03,0.15880079826808888,15,5
2023-02-06,0.15961789244662875,15,5
2023-02-07,0.16018727980002437,15,5
2023-02-08,0.16022960503180492,15,5
2023-02-09,0.15915514268719919,15,5
2023-02-10,0.16225822144629334,15,5
2023-02-13,0.16318029348741445,15,5
2023-02-14,0.16476176259555222,15,5
2023-02-15,0.15711965828046867,15,5
2023-02-16,0.1562552884083851,15,5
2023-02-17,0.1571260324488026,15,5
2023-02-21,0.16251571352719563,15,5
2023-02-22,0.1634801936020559,15,5
2023-02-23,0.16517580676221824,15,5
2023-02-24,0.16830835910082692,15,5
2023-02-27,0.1688513645718061,15,5
2023-02-28,0.15664688022994352,15,5
2023-03-01,0.14876496535844516,15,5
2023-03-02,0.14444157833011706,15,5
2023-03-03,0.13778719371702952,16,4
2023-03-06,0.13628170046879587,16,4
2023-03-07,0.13425498604539296,16,4
2023-03-08,0.13763133123334764,16,4
2023-03-09,0.13690514544882368,16,4
2023-03-10,0.14105571847266946,16,4
2023-03-13,0.1495229861747023,16,4
2023-03-14,0.14736106230730742,16,4
2023-03-15,0.14467335502295023,16,4
2023-03-16,0.14024507141844564,16,4
2023-03-17,0.1439750927513565,16,4
2023-03-20,0.14194236395972223,16,4
2023-03-21,0.139206501273606,16,4
2023-03-22,0.14363732280103012,16,4
2023-03-23,0.14590624680123515,16,4
2023-03-24,0.1452147484953734,16,4
2023-03-27,0.14330071286430926,16,4
2023-03-28,0.14426839328621732,16,4
2023-03-29,0.14409757881431354,16,4
2023-03-30,0.1441894414947023,16,4
2023-03-31,0.1467281171260458,16,4
2023-04-03,0.14568083605863974,16,4
2023-04-04,0.14756789573432633,16,4
2023-04-05,0.16567717371731386,16,4
2023-04-06,0.16196445942293372,16,4
2023-04-10,0.16807451034654067,16,4
2023-04-11,0.16649954438036846,16,4
2023-04-12,0.16613171397581075,16,4
2023-04-13,0.1672081755428337,16,4
2023-04-14,0.16747927325310505,16,4
2023-04-17,0.16306447961523104,16,4
2023-04-18,0.16090911013223558,16,4
2023-04-19,0.1640112343332616,16,4
2023-04-20,0.16314329420959897,16,4
2023-04-21,0.16456926706304933,16,4
2023-04-24,0.16540901606083844,16,4
2023-04-25,0.16690685113206033,16,4
2023-04-26,0.16687463664497068,16,4
2023-04-27,0.16248301718360142,16,4
2023-04-28,0.15940079608267604,16,4
2023-05-01,0.15996884131445702,16,4
2023-05-02,0.1660036606450682,16,4
2023-05-03,0.16669788114506515,16,4
2023-05-04,0.15957399450446744,16,4
2023-05-05,0.1535294888168728,16,4
2023-05-08,0.15785506870192745,16,4
2023-05-09,0.15685318749594956,16,4
2023-05-10,0.15078900243475385,16,4
2023-05-11,0.152511827237956,16,4
2023-05-12,0.14956729109987715,16,4
2023-05-15,0.14034016028344243,17,3
2023-05-16,0.14237470317177153,17,3
2023-05-17,0.13871931475964913,17,3
2023-05-18,0.14051577652879704,17,3
2023-05-19,0.13959340613892113,17,3
2023-05-22,0.14076918597157348,17,3
2023-05-23,0.14186985141068495,17,3
2023-05-24,0.1456679215875373,17,3
2023-05-25,0.1441279977920506,17,3
2023-05-26,0.14424879840450502,17,3
2023-05-30,0.1418796409517794,17,3
2023-05-31,0.14007570644376455,17,3
2023-06-01,0.13855541473409058,17,3
2023-06-02,0.13726545601824333,17,3
2023-06-05,0.13454980346547438,17,3
2023-06-06,0.13291691758908875,17,3
2023-06-07,0.13123592705674378,17,3
2023-06-08,0.13225299900490667,18,2
2023-06-09,0.12822858212310534,18,2
2023-06-12,0.13126089336747523,18,2
2023-06-13,0.12139048992438431,18,2
2023-06-14,0.11921091866360332,18,2
2023-06-15,0.12132962727381374,18,2
2023-06-16,0.1163903953536293,18,2
2023-06-20,0.12198745946941096,18,2
2023-06-21,0.11832250765031288,18,2
2023-06-22,0.11800065602223704,18,2
2023-06-23,0.12278038048917002,18,2
2023-06-26,0.1205459425756356,18,2
2023-06-27,0.12224152025030659,18,2
2023-06-28,0.12012523278146274,18,2
2023-06-29,0.11876390228326135,18,2
2023-06-30,0.11670979868597778,18,2
2023-07-03,0.11575874452392623,18,2
2023-07-05,0.11463164320698757,18,2
2023-07-06,0.11692013192709495,18,2
2023-07-07,0.11652312593888114,18,2
2023-07-10,0.12009434552917622,18,2
2023-07-11,0.11829858519502445,18,2
2023-07-12,0.11727035922769023,18,2
2023-07-13,0.11769883962121294,18,2
2023-07-14,0.11803554638343379,18,2
2023-07-17,0.12103440608804752,18,2
2023-07-18,0.12192537591596743,18,2
2023-07-19,0.1197412474294388,18,2
2023-07-20,0.11583373668138526,18,2
2023-07-21,0.11521485103731029,18,2
2023-07-24,0.1144509961129351,18,2
2023-07-25,0.1164132059349098,18,2
2023-07-26,0.11557146282412319,18,2
2023-07-27,0.11514663645750575,18,2
2023-07-28,0.11359467413145738,18,2
2023-07-31,0.11395312624192304,18,2
2023-08-01,0.1181182338045934,18,2
2023-08-02,0.11765776068086242,19,1
2023-08-03,0.1126026714065224,19,1
2023-08-04,0.10795268805793197,19,1
2023-08-07,0.11496618118934084,20,0
2023-08-08,0.11463092465292149,20,0
2023-08-09,0.11209722315500784,20,0
2023-08-10,0.13812617929905205,20,0
2023-08-11,0.12644831263372885,20,0
2023-08-14,0.1267318510536362,20,0
2023-08-15,0.12871497379314945,20,0
2023-08-16,0.12721344765609674,20,0
2023-08-17,0.12477033601576316,20,0
2023-08-18,0.1266307843504324,20,0
2023-08-21,0.12583563743951065,20,0
2023-08-22,0.11732670799135117,20,0
2023-08-23,0.11735028878702061,20,0
2023-08-24,0.11728562148326033,20,0
2023-08-25,0.11694013071256151,20,0
2023-08-28,0.11515869151378266,20,0
2023-08-29,0.11375883575368974,20,0
2023-08-30,0.11333794737453626,20,0
2023-08-31,0.11202720422890912,20,0
2023-09-01,0.11547006679095405,20,0
2023-09-05,0.11274464225924709,20,0
2023-09-06,0.11312700639536463,20,0
2023-09-07,0.11462532332769772,20,0
2023-09-08,0.1133082661195822,20,0
2023-09-11,0.1120654565785766,20,0
2023-09-12,0.10656127406786724,20,0
2023-09-13,0.1030457598797439,19,1
2023-09-14,0.10039790583657188,19,1
2023-09-15,0.10345522027646306,19,1
2023-09-18,0.10202720317360187,19,1
2023-09-19,0.09852511736626347,19,1
2023-09-20,0.10096773712303561,19,1
2023-09-21,0.10705208636145123,19,1
2023-09-22,0.10706554434601877,19,1
2023-09-25,0.10990814925981143,19,1
2023-09-26,0.11134566404841169,19,1
2023-09-27,0.11117369608440247,19,1
2023-09-28,0.11304874685344074,19,1
2023-09-29,0.11216658746380911,19,1
2023-10-02,0.11680816961663268,19,1
2023-10-03,0.11495445019681992,19,1
2023-10-04,0.11497083682595227,19,1
2023-10-05,0.11800547233968821,19,1
2023-10-06,0.11648040301091798,19,1
2023-10-09,0.1160711644039871,19,1
2023-10-10,0.11871789594671596,19,1
2023-10-11,0.11792322313509469,19,1
2023-10-12,0.12619402439688546,19,1
2023-10-13,0.13184931713153095,19,1
2023-10-16,0.13070309652276685,19,1
2023-10-17,0.1290524519680489,19,1
2023-10-18,0.13445697121608183,19,1
2023-10-19,0.13702934548166376,19,1
2023-10-20,0.13798767561968284,19,1
2023-10-23,0.13878188766646496,19,1
2023-10-24,0.14258918711608604,19,1
2023-10-25,0.14508363184030573,19,1
2023-10-26,0.13762233235433316,19,1
2023-10-27,0.14614774591243207,19,1
2023-10-30,0.15105101090094025,19,1
2023-10-31,0.10900893444615951,19,1
2023-11-01,0.11343626680479513,19,1
2023-11-02,0.10816501966411615,19,1
2023-11-03,0.11117690499787763,19,1
2023-11-06,0.11095719451779594,19,1
2023-11-07,0.11404233912416119,19,1
2023-11-08,0.11726593503648867,19,1
2023-11-09,0.11784879783554843,19,1
2023-11-10,0.11526713234841836,19,1
2023-11-13,0.11587280111771209,19,1
2023-11-14,0.12223797911842312,19,1
2023-11-15,0.12309565121619317,19,1
2023-11-16,0.12357518365515376,19,1
2023-11-17,0.12433016391994159,19,1
2023-11-20,0.1255804465891943,19,1
2023-11-21,0.12583353748626797,19,1
2023-11-22,0.12254057995823556,19,1
2023-11-24,0.12344516926575431,19,1
2023-11-27,0.12228325062841623,19,1
2023-11-28,0.12276209625356907,19,1
2023-11-29,0.1254433524125843,19,1
2023-11-30,0.12716572352636413,19,1
2023-12-01,0.13091084545858103,19,1
2023-12-04,0.13061822554082497,19,1
2023-12-05,0.13230050356033768,19,1
2023-12-06,0.13630826069902643,19,1
2023-12-07,0.1395051847743494,20,0
2023-12-08,0.14101618043769393,20,0
2023-12-11,0.14250763419701185,20,0
2023-12-12,0.14460084111599994,20,0
2023-12-13,0.14757409719422693,20,0
2023-12-14,0.1387049053019912,20,0
2023-12-15,0.13799077725106845,20,0
2023-12-18,0.1392758088943626,20,0
2023-12-19,0.14169005018084846,20,0
2023-12-20,0.15073288800332696,20,0
2023-12-21,0.15371505987444053,20,0
2023-12-22,0.1568839974953265,20,0
2023-12-26,0.15844091288933385,20,0
2023-12-27,0.1559441603407742,20,0
2023-12-28,0.154536835853531,20,0
2023-12-29,0.15415079210470597,20,0
2024-01-02,0.15142705072612203,20,0
2024-01-03,0.1561532707746665,20,0
2024-01-04,0.15713598827264952,20,0
2024-01-05,0.15473253856575134,20,0
2024-01-08,0.15584930234570918,20,0
2024-01-09,0.1493571557135436,20,0
2024-01-10,0.15030553806337285,20,0
2024-01-11,0.1512560865053488,20,0
2024-01-12,0.14942430902350504,20,0
2024-01-16,0.1466355695181605,20,0
2024-01-17,0.147521999452602,20,0
2024-01-18,0.14561336372953906,20,0
2024-01-19,0.14403521115830004,20,0
2024-01-22,0.14857923675515894,20,0
2024-01-23,0.14276833348248577,20,0
2024-01-24,0.14893615720530792,20,0
2024-01-25,0.14307510178326852,20,0
2024-01-26,0.14040655476261313,20,0
2024-01-29,0.16877058473074755,20,0
2024-01-30,0.16825316865466866,20,0
2024-01-31,0.17258324801944414,20,0
2024-02-01,0.16835569523541272,20,0
2024-02-02,0.16972355669152206,20,0
2024-02-05,0.17270216203526154,20,0
2024-02-06,0.1677860115677378,20,0
2024-02-07,0.16849677480982272,20,0
2024-02-08,0.1679917607173743,20,0
2024-02-09,0.16962885126086757,20,0
2024-02-12,0.15915752453107992,20,0
2024-02-13,0.16684519452447596,20,0
2024-02-14,0.16333456059060245,20,0
2024-02-15,0.15657474445785452,20,0
2024-02-16,0.15631913391269425,20,0
2024-02-20,0.15252773327487443,20,0
2024-02-21,0.15073059773569272,20,0
2024-02-22,0.14797180089003206,20,0
2024-02-23,0.14448634089351772,20,0
2024-02-26,0.14324452248874292,20,0
2024-02-27,0.14405009438921906,20,0
2024-02-28,0.14624787683171636,20,0
2024-02-29,0.1366737402999541,20,0
2024-03-01,0.1383435851446948,20,0
2024-03-04,0.1410221198665748,20,0
2024-03-05,0.1406699039994305,20,0
2024-03-06,0.1424879844062833,20,0
2024-03-07,0.14191000176203974,20,0
2024-03-08,0.14055646715017064,20,0
2024-03-11,0.1405252324685589,20,0
2024-03-12,0.13773794038515877,20,0
2024-03-13,0.13715861088274217,20,0
2024-03-14,0.13864520880244682,20,0
2024-03-15,0.13992134995141858,20,0
2024-03-18,0.1444254976226782,20,0
2024-03-19,0.1303194599104233,20,0
2024-03-20,0.12539833768653927,20,0
2024-03-21,0.12220651893661541,20,0
2024-03-22,0.123886411347976,20,0
2024-03-25,0.12702303466717849,20,0
2024-03-26,0.12584199316665048,20,0
2024-03-27,0.1273077923074097,20,0
2024-03-28,0.1264144184217975,20,0
2024-04-01,0.12420014878435622,20,0
2024-04-02,0.12815493764971897,20,0
2024-04-03,0.1288819417466724,20,0
2024-04-04,0.12862981716990243,20,0
2024-04-05,0.1358065840241506,20,0
2024-04-08,0.13606250968042485,20,0
2024-04-09,0.1370731619824775,20,0
2024-04-10,0.13789642474958508,20,0
2024-04-11,0.13867008977655762,20,0
2024-04-12,0.14837876841245853,20,0
2024-04-15,0.1534752627407918,20,0
2024-04-16,0.15310620154958415,20,0
2024-04-17,0.15565120054230205,20,0
2024-04-18,0.15488948218942147,20,0
2024-04-19,0.15273014655534115,20,0
2024-04-22,0.15330448844050076,20,0
2024-04-23,0.15418986700990395,20,0
2024-04-24,0.14864080763766183,20,0
2024-04-25,0.148058818370602,20,0
2024-04-26,0.1443980023459869,20,0
2024-04-29,0.14628855651498077,20,0
2024-04-30,0.14657655554257212,20,0
2024-05-01,0.15085696807933063,20,0
2024-05-02,0.14807640235632774,20,0
2024-05-03,0.14307040418986594,20,0
2024-05-06,0.1428341087011114,20,0
2024-05-07,0.1403936565146207,20,0
2024-05-08,0.14085242130387188,20,0
2024-05-09,0.12552319753811966,20,0
2024-05-10,0.12351612401776284,20,0
2024-05-13,0.1307109307471557,20,0
2024-05-14,0.13328880130642332,20,0
2024-05-15,0.12919488481913324,20,0
2024-05-16,0.13076573280568002,20,0
2024-05-17,0.12974558822369409,20,0
2024-05-20,0.13380595871856277,20,0
2024-05-21,0.13114130962875203,20,0
2024-05-22,0.1273134600235598,20,0
2024-05-23,0.1273721137129087,20,0
2024-05-24,0.1322499709143142,20,0
2024-05-28,0.07736963408269715,20,0
2024-05-29,0.07903713694906586,20,0
2024-05-30,0.07905960048760881,20,0
2024-05-31,0.0788397697557628,20,0
2024-06-03,0.07918778218291297,20,0
2024-06-04,0.07985208170486079,20,0
2024-06-05,0.07939172275549287,20,0
2024-06-06,0.08135593202237663,20,0
2024-06-07,0.08098728576626764,20,0
2024-06-10,0.08054639205566415,20,0
2024-06-11,0.08148347233052258,20,0
2024-06-12,0.07950603908152995,20,0
2024-06-13,0.07924400347538249,20,0
2024-06-14,0.08015250596032211,20,0
2024-06-17,0.08111085576837068,20,0
2024-06-18,0.0819884181617403,20,0
2024-06-20,0.0842171036876628,20,0
2024-06-21,0.08269683062627393,20,0
2024-06-24,0.07900474847305972,20,0
2024-06-25,0.07905104403438339,20,0
2024-06-26,0.0795747719467097,20,0
2024-06-27,0.08044627306752296,20,0
2024-06-28,0.08023570731357857,20,0
2024-07-01,0.08174826683311007,20,0
2024-07-02,0.08199708268975786,20,0
2024-07-03,0.08224539964109738,20,0
2024-07-05,0.08289993690117314,20,0
2024-07-08,0.08288839078684193,20,0
2024-07-09,0.08365806049411997,20,0
2024-07-10,0.08342801755067862,20,0
2024-07-11,0.08366758980889542,20,0
2024-07-12,0.08281158926065289,20,0
2024-07-15,0.0849859236178716,20,0
2024-07-16,0.08324970147602911,20,0
2024-07-17,0.08515868020716098,20,0
2024-07-18,0.08547606188771567,20,0
2024-07-19,0.0855313284412468,20,0
2024-07-22,0.08453274416084652,20,0
2024-07-23,0.08536556247283407,20,0
2024-07-24,0.08637449302940309,20,0
2024-07-25,0.08575013622152605,20,0
2024-07-26,0.08691948350425446,20,0
2024-07-29,0.08728876500372143,20,0
2024-07-30,0.0889023755268098,20,0
2024-07-31,0.0897345277087953,20,0
2024-08-01,0.08808974347399895,20,0
2024-08-02,0.0895238058960835,20,0
2024-08-05,0.09260679261229503,20,0
2024-08-06,0.09086545888561078,20,0
2024-08-07,0.09120704800164328,20,0
2024-08-08,0.08864221628626609,20,0
2024-08-09,0.0862091039034216,20,0
2024-08-12,0.08531263819910698,20,0
2024-08-13,0.08412909483009624,20,0
2024-08-14,0.08173150525675763,20,0
2024-08-15,0.08246465652153538,20,0
2024-08-16,0.08057614337568371,20,0
2024-08-19,0.07919099274606285,20,0
2024-08-20,0.08032909519535461,20,0
2024-08-21,0.08066081848942168,20,0
2024-08-22,0.10183947125975422,20,0
2024-08-23,0.10243403918424986,20,0
2024-08-26,0.09980913044504987,20,0
2024-08-27,0.0998186811348939,20,0
2024-08-28,0.09619882862727262,20,0
2024-08-29,0.09302521554880996,20,0
2024-08-30,0.08938552980943293,20,0
2024-09-03,0.08306810922404387,20,0
2024-09-04,0.0827901795649313,20,0
2024-09-05,0.08307567708346968,20,0
2024-09-06,0.0850614279126653,20,0
2024-09-09,0.08719995964801766,20,0
2024-09-10,0.08560891519587312,20,0
2024-09-11,0.08817948415695323,20,0
2024-09-12,0.08880460734525965,20,0
2024-09-13,0.085547865514617,20,0
2024-09-16,0.08837001637467884,20,0
2024-09-17,0.0908608669526287,20,0
2024-09-18,0.09320294229537501,20,0
2024-09-19,0.0975802241117746,20,0
2024-09-20,0.09520018935998645,20,0
2024-09-23,0.1000421563740464,20,0
2024-09-24,0.10008099450711747,20,0
2024-09-25,0.0993510479979366,20,0
2024-09-26,0.10081254798634183,20,0
2024-09-27,0.10260826181778272,20,0
2024-09-30,0.10292588761799543,20,0
2024-10-01,0.10480269962699262,20,0
2024-10-02,0.1030088082328281,20,0
2024-10-03,0.10138173288091608,20,0
2024-10-04,0.10055609345017323,20,0
2024-10-07,0.1013735663924551,20,0
2024-10-08,0.10196298699261722,20,0
2024-10-09,0.10110913084100394,20,0
2024-10-10,0.10009292881043555,20,0
2024-10-11,0.09983707158608952,20,0
2024-10-14,0.1004283205318588,20,0
2024-10-15,0.10209538355966363,20,0
2024-10-16,0.10307998848996042,20,0
2024-10-17,0.10339687040084031,20,0
2024-10-18,0.10342199827092989,20,0
2024-10-21,0.10372884023579977,20,0
2024-10-22,0.1049375080340122,20,0
2024-10-23,0.10408455301144581,20,0
2024-10-24,0.10328617233783378,20,0
2024-10-25,0.11115647429893213,20,0
2024-10-28,0.11041515783629431,20,0
2024-10-29,0.10428708661359155,20,0
2024-10-30,0.10127880043479073,20,0
2024-10-31,0.10281426801897038,20,0
2024-11-01,0.09879882906990933,20,0
2024-11-04,0.09833038005624574,20,0
2024-11-05,0.09728143244899859,20,0
2024-11-06,0.08980837700681198,20,0
2024-11-07,0.08712558885085542,20,0
2024-11-08,0.08417050829848365,20,0
2024-11-11,0.08499075695417951,20,0
2024-11-12,0.08470393788783924,20,0
2024-11-13,0.08309979349473812,20,0
2024-11-14,0.08683564907840097,20,0
2024-11-15,0.10546437651714914,20,0
2024-11-18,0.101429204370441,20,0
2024-11-19,0.1046396885512303,20,0
2024-11-20,0.10888366048366731,20,0
2024-11-21,0.11426951687908316,20,0
2024-11-22,0.11479580451139731,20,0
2024-11-25,0.11661746962738935,20,0
2024-11-26,0.13698881275322758,20,0
2024-11-27,0.13797028426725236,20,0
2024-11-29,0.1368393221685669,20,0
2024-12-02,0.13231275845208268,20,0
2024-12-03,0.13349085822459597,20,0
2024-12-04,0.1406569227977238,20,0
2024-12-05,0.13857811652740218,20,0
2024-12-06,0.14105597897540498,20,0
2024-12-09,0.141655893130135,20,0
2024-12-10,0.1482949476940755,20,0
2024-12-11,0.14825476959305223,20,0
2024-12-12,0.14983277979146878,20,0
2024-12-13,0.14959537986780588,20,0
2024-12-16,0.15015155930061325,20,0
2024-12-17,0.1456710778082989,20,0
2024-12-18,0.16565031442450093,20,0
2024-12-19,0.15860051909230385,20,0
2024-12-20,0.15785021233985866,20,0
2024-12-23,0.15844237315603352,20,0
2024-12-24,0.1581335417617377,20,0
2024-12-26,0.15813914568220683,20,0
2024-12-27,0.15804973540053657,20,0
2024-12-30,0.15778088742854215,20,0
2024-12-31,0.1561887430835835,20,0
